date,open,high,low,close,sma_20,upper_bb,lower_bb,rsie
2006-03-07,1278.26,1278.26,1271.11,1275.88,1279.783,1302.8564343480157,1256.7095656519841,40.689461405737596
2006-03-08,1275.88,1280.33,1268.42,1278.47,1280.9675000000002,1300.8478482703158,1261.0871517296846,44.56488680987857
2006-03-09,1278.47,1282.74,1272.23,1272.23,1281.2965,1300.3083381674928,1262.284661832507,37.71431970806675
2006-03-10,1272.23,1284.37,1271.11,1281.42,1282.1785,1299.3127467461973,1265.0442532538027,50.6148820222562
2006-03-13,1281.58,1287.37,1281.58,1284.13,1283.0355,1298.6151445801495,1267.4558554198504,53.86607340495446
2006-03-14,1284.13,1298.14,1282.67,1297.48,1284.7665,1298.4901703308205,1271.0428296691794,66.42857431141903
2006-03-15,1297.48,1304.4,1294.97,1303.02,1286.141,1301.391216080664,1270.8907839193362,70.30092763164436
2006-03-16,1303.02,1310.45,1303.02,1305.33,1287.4075,1304.5945733242838,1270.2204266757162,71.86242745996059
2006-03-17,1305.33,1309.79,1305.32,1307.25,1288.301,1307.642777961642,1268.959222038358,73.21312545573817
2006-03-20,1307.25,1310.0,1303.59,1305.08,1289.193,1309.9243219417938,1268.4616780582062,68.89995167058667
2006-03-21,1305.08,1310.88,1295.82,1297.23,1289.903,1310.718077631917,1269.0879223680831,55.301166031194235
2006-03-22,1297.23,1305.97,1295.81,1305.04,1290.5215,1312.3911716453485,1268.6518283546516,63.55798677225563
2006-03-23,1305.04,1305.04,1298.11,1301.67,1291.2154999999998,1313.595177317216,1268.8358226827836,58.20491467639114
2006-03-24,1301.67,1306.53,1298.89,1302.95,1291.8915,1314.853290939265,1268.929709060735,59.69271444856354
2006-03-27,1302.95,1303.74,1299.09,1301.61,1292.266,1315.6217669195785,1268.9102330804217,57.23178426537099
2006-03-28,1301.61,1306.24,1291.84,1293.23,1292.8944999999999,1315.6027924566424,1270.1862075433573,44.10978445418976
2006-03-29,1293.23,1305.6,1293.23,1302.89,1293.477,1316.600479158675,1270.3535208413252,57.17095606740392
2006-03-30,1302.89,1310.15,1296.72,1300.25,1294.0324999999998,1317.2508909633716,1270.814109036628,53.247066763163645
2006-03-31,1300.25,1303.0,1294.87,1294.87,1294.4145,1317.4120005273821,1271.416999472618,45.847838675937595
2006-04-03,1302.88,1309.19,1296.65,1297.81,1295.392,1317.1255797419954,1273.6584202580048,50.21040720634627
2006-04-04,1297.81,1307.55,1294.71,1305.93,1296.8944999999999,1317.045699493659,1276.7433005063408,60.3817513039467
2006-04-05,1305.93,1312.81,1304.82,1311.56,1298.549,1317.7416728338428,1279.3563271661571,65.94711946957341
2006-04-06,1311.56,1311.99,1302.44,1309.04,1300.3895,1315.6025573757365,1285.1764426242635,61.48627710767344
2006-04-07,1309.04,1314.07,1294.18,1295.5,1301.0935000000002,1313.6882295151408,1288.4987704848595,43.31971739111904
2006-04-10,1295.51,1300.74,1293.17,1296.62,1301.718,1311.7488064419242,1291.687193558076,44.87423758066518
2006-04-11,1296.6,1300.71,1282.96,1286.57,1301.1725000000001,1313.1679462843015,1289.1770537156988,34.949816089823
2006-04-12,1286.57,1290.93,1286.45,1288.12,1300.4275,1313.7204342126038,1287.1345657873962,37.41304887596771
2006-04-13,1288.12,1292.09,1283.37,1289.12,1299.6169999999997,1313.6096433295866,1285.624356670413,39.12891799381403
2006-04-17,1289.12,1292.45,1280.74,1285.33,1298.521,1313.4019534209824,1283.6400465790175,34.939926608115854
2006-04-18,1285.33,1309.02,1285.33,1307.28,1298.6309999999999,1313.7467692487216,1283.515230751278,62.07315850108548
2006-04-19,1307.65,1310.39,1302.79,1309.93,1299.266,1315.1799189649412,1283.352081035059,64.15557615909157
2006-04-20,1309.93,1318.16,1306.38,1311.46,1299.587,1316.233444981044,1282.940555018956,65.42041277485347
2006-04-21,1311.46,1317.67,1306.59,1311.28,1300.0675,1317.503182558948,1282.6318174410521,65.10853835694303
2006-04-24,1311.28,1311.28,1303.79,1308.11,1300.3255000000001,1318.0903742416804,1282.56062575832,59.35833931086207
2006-04-25,1308.11,1310.79,1299.17,1301.74,1300.3319999999999,1318.098948142447,1282.5650518575528,49.26930796150279
2006-04-26,1301.74,1310.97,1301.74,1305.41,1300.941,1318.5169176141849,1283.3650823858152,54.41947794334194
2006-04-27,1305.41,1315.0,1295.57,1309.72,1301.2825,1319.278265437036,1283.286734562964,59.93152261426536
2006-04-28,1309.72,1316.04,1306.16,1310.61,1301.8005,1320.2615297649024,1283.3394702350977,61.053696908473164
2006-05-01,1310.61,1317.21,1303.46,1305.19,1302.3165,1320.5372369133308,1284.095763086669,51.0143198830218
2006-05-02,1305.19,1313.66,1305.19,1313.21,1303.0865,1321.8002959518633,1284.3727040481365,61.75230994696054
2006-05-03,1313.21,1313.47,1303.92,1308.12,1303.196,1322.00523670019,1284.38676329981,53.21062520866309
2006-05-04,1307.85,1315.14,1307.85,1312.25,1303.2305000000001,1322.1067434649758,1284.3542565350244,58.575152125562454
2006-05-05,1312.25,1326.53,1312.25,1325.76,1304.0665,1325.353188971022,1282.7798110289777,71.08718281461826
2006-05-08,1325.76,1326.7,1322.87,1324.66,1305.5245,1328.2842377420277,1282.7647622579723,69.12566857000323
2006-05-09,1324.66,1326.6,1322.48,1325.14,1306.9505,1330.903678428399,1282.9973215716009,69.54872865377519
2006-05-10,1324.57,1325.51,1317.44,1322.85,1308.7645,1331.6920862108138,1285.8369137891862,64.67059706427833
2006-05-11,1322.63,1322.63,1303.45,1305.92,1309.6545,1330.4947762629834,1288.8142237370168,40.46160163936262
2006-05-12,1305.88,1305.88,1290.38,1291.24,1309.7605,1330.178292524158,1289.3427074758422,29.43667598432826
2006-05-15,1291.19,1294.81,1284.51,1294.5,1310.219,1328.6411764524112,1291.796823547589,34.04179520118191
2006-05-16,1294.5,1297.88,1288.51,1292.08,1309.459,1329.5685545759666,1289.3494454240335,32.23961833203782
2006-05-17,1291.73,1291.73,1267.31,1270.32,1307.4785,1334.1305039926217,1280.8264960073782,20.809715621976892
2006-05-18,1270.25,1274.89,1261.75,1261.81,1304.996,1338.4641865591725,1271.5278134408277,17.939687846504043
2006-05-19,1261.81,1272.15,1256.28,1267.03,1302.7835,1340.1285287113867,1265.4384712886133,25.23749906794052
2006-05-22,1267.03,1268.77,1252.98,1262.07,1300.4814999999999,1341.8980653482247,1259.064934651775,22.995377840503096
2006-05-23,1262.06,1273.67,1256.15,1256.58,1298.2235,1344.0414763731224,1252.4055236268778,20.65213981786549
2006-05-24,1256.56,1264.53,1245.34,1258.57,1295.8815,1344.8340399693857,1246.9289600306142,23.895640759734462
2006-05-25,1258.41,1273.26,1258.41,1272.88,1294.0395,1343.5685955317292,1244.510404468271,43.17036388638582
2006-05-26,1272.71,1280.54,1272.5,1280.16,1292.517,1341.7726651722376,1243.2613348277625,50.525632202453096
2006-05-30,1280.04,1280.04,1259.87,1259.87,1290.251,1341.1928640369545,1239.3091359630455,35.67641821688514
2006-05-31,1259.38,1270.09,1259.38,1270.09,1288.095,1338.5935308799499,1237.5964691200502,45.060525532723
2006-06-01,1270.05,1285.71,1269.19,1285.71,1286.9744999999998,1336.5889289176314,1237.3600710823682,56.30280436758333
2006-06-02,1285.71,1290.68,1280.22,1288.22,1285.773,1333.953337155334,1237.5926628446657,57.900122007292076
2006-06-05,1288.16,1288.16,1264.66,1265.29,1282.7495,1327.8555745002568,1237.643425499743,41.79563515489407
2006-06-06,1265.23,1269.88,1254.46,1263.85,1279.709,1320.952713600494,1238.465286399506,40.969903940605604
2006-06-07,1263.61,1272.47,1255.77,1256.15,1276.2595,1312.7734578068093,1239.7455421931904,36.51850148820635
2006-06-08,1256.08,1259.85,1235.18,1257.93,1273.0134999999998,1303.0576564680282,1242.9693435319714,38.30642540297
2006-06-09,1257.93,1262.58,1250.03,1252.3,1270.3325,1297.438723697493,1243.226276302507,34.73601487175888
2006-06-12,1252.27,1255.22,1236.43,1237.44,1267.6425,1296.62569286072,1238.65930713928,27.055912147773682
2006-06-13,1236.08,1243.37,1222.52,1223.69,1264.1019999999999,1296.383378435018,1231.8206215649818,21.888868361931245
2006-06-14,1223.66,1231.46,1219.29,1230.04,1261.0,1293.879103585898,1228.120896414102,29.103643682218234
2006-06-15,1230.01,1258.64,1230.01,1256.16,1260.292,1292.9350659031836,1227.6489340968162,50.711194000943195
2006-06-16,1256.16,1256.27,1246.33,1251.54,1259.7785,1292.6433776048327,1226.913622395167,47.7416114591711
2006-06-19,1251.54,1255.93,1237.17,1240.13,1258.4335,1292.2371891630673,1224.6298108369328,40.914184805592264
2006-06-20,1240.12,1249.01,1238.87,1240.12,1257.336,1292.0554611888463,1222.6165388111538,40.908268735212836
2006-06-21,1240.09,1257.96,1240.09,1252.2,1257.117,1291.9117135122806,1222.3222864877193,50.82025217713843
2006-06-22,1251.92,1251.92,1241.53,1245.6,1256.4685,1291.6307149320546,1221.3062850679453,45.96020263291255
2006-06-23,1245.59,1253.13,1241.43,1244.5,1255.0494999999999,1289.7101037391094,1220.3888962608903,45.130221908909526
2006-06-26,1244.5,1250.92,1243.68,1250.56,1253.5695,1286.1828918083322,1220.956108191668,50.780281667374666
2006-06-27,1250.55,1253.37,1238.94,1239.2,1252.536,1285.6154325665964,1219.4565674334037,41.5303409753895
2006-06-28,1238.99,1247.06,1237.59,1246.0,1251.3314999999998,1283.4603263907004,1219.2026736092992,48.064459212462346
2006-06-29,1245.94,1272.88,1245.94,1272.87,1250.6895,1280.3437337259852,1221.0352662740147,65.59471486390868
2006-06-30,1272.86,1276.3,1270.2,1270.2,1249.7885,1275.4703988267818,1224.1066011732185,63.150757324638796
2006-07-03,1270.06,1280.38,1270.06,1280.19,1250.5335,1278.8392139662387,1222.2277860337613,68.2567311964817
2006-07-05,1280.05,1280.05,1265.91,1270.91,1250.8865,1280.0544140762513,1221.7185859237488,59.43024339952702
2006-07-06,1270.58,1278.32,1270.58,1274.08,1251.7830000000001,1282.682851881464,1220.8831481185362,61.39774160615676
2006-07-07,1274.08,1275.38,1263.13,1265.48,1252.1605000000002,1283.5570338177656,1220.7639661822348,53.30546409736139
2006-07-10,1265.46,1274.06,1264.46,1267.34,1252.9125,1285.0351720226595,1220.7898279773403,54.79239991523992
2006-07-11,1267.26,1273.64,1259.65,1272.43,1254.6619999999998,1287.0468025433238,1222.2771974566758,58.922692984527984
2006-07-12,1272.39,1273.31,1257.29,1258.6,1256.4075,1285.342967127305,1227.472032872695,45.80318850131747
2006-07-13,1258.58,1258.58,1241.43,1242.28,1257.0194999999999,1284.0627063456661,1229.9762936543336,35.14761956997833
2006-07-14,1242.29,1242.7,1228.45,1236.2,1256.0215,1284.6263728086958,1227.4166271913043,31.952299406613875
2006-07-17,1236.2,1240.07,1231.49,1234.49,1255.169,1285.311191377424,1225.0268086225763,31.0366407408644
2006-07-18,1234.48,1239.86,1224.54,1236.86,1255.0054999999998,1285.5242910876937,1224.4867089123059,34.058607941146775
2006-07-19,1236.74,1261.81,1236.74,1259.81,1255.99,1285.7478090588102,1226.2321909411899,55.73255623655798
2006-07-20,1259.81,1262.56,1249.13,1249.13,1255.8365,1285.7080793634152,1225.9649206365846,47.37195189902154
2006-07-21,1249.12,1250.96,1238.72,1240.29,1255.571,1285.9162983609024,1225.2257016390975,41.43546104833908
2006-07-24,1240.25,1262.5,1240.25,1260.91,1256.3915000000002,1286.3614844753763,1226.421515524624,56.206282244114135
2006-07-25,1260.91,1272.39,1257.19,1268.88,1257.3075,1287.6446406032373,1226.9703593967624,60.63426429569158
2006-07-26,1268.87,1273.89,1261.94,1268.4,1258.7675,1288.233466005074,1229.3015339949259,60.21120409436379
2006-07-27,1268.2,1275.85,1261.92,1263.2,1259.6275,1288.5229593952893,1230.7320406047108,55.3811085977669
2006-07-28,1263.15,1280.42,1263.15,1278.55,1259.9115,1289.4592670539641,1230.3637329460357,64.95619329426944
2006-07-31,1278.53,1278.66,1274.31,1276.66,1260.2345,1290.3907858766681,1230.078214123332,63.03441662122508
2006-08-01,1278.53,1278.66,1265.71,1270.92,1259.771,1288.9034336523214,1230.6385663476785,57.113127221003225
2006-08-02,1270.73,1283.42,1270.73,1277.41,1260.096,1289.8891934293295,1230.3028065706706,61.79519069590502
2006-08-03,1278.22,1283.96,1271.25,1280.27,1260.4055,1290.9299871327503,1229.8810128672499,63.80445592976431
2006-08-04,1280.26,1292.92,1273.82,1279.36,1261.0994999999998,1292.721195733044,1229.4778042669557,62.59584093600465
2006-08-07,1279.31,1279.31,1273.0,1275.77,1261.521,1293.7125378874564,1229.3294621125435,57.62690680310278
2006-08-08,1275.67,1282.75,1268.37,1271.48,1261.4734999999998,1293.6000001448886,1229.346999855111,51.94171882631226
2006-08-09,1271.13,1283.74,1264.73,1265.95,1261.841,1293.9972402224473,1229.6847597775525,45.29529064095826
2006-08-10,1265.72,1272.55,1261.3,1271.81,1263.3175,1294.385371964485,1232.2496280355151,52.696249151888956
2006-08-11,1271.64,1271.64,1262.08,1266.74,1264.8445,1293.182610084098,1236.5063899159018,46.426025775302826
2006-08-14,1266.67,1278.9,1266.67,1268.21,1266.5305,1291.0149066162319,1242.0460933837683,48.47700695440781
2006-08-15,1268.19,1286.23,1268.19,1285.58,1268.9665,1290.543399220707,1247.389600779293,66.14697283282229
2006-08-16,1285.27,1296.21,1285.27,1295.43,1270.7475,1294.871994540252,1246.623005459748,72.35128799420968
2006-08-17,1295.37,1300.78,1292.71,1297.48,1273.165,1297.8520198150557,1248.4779801849443,73.51684006798607
2006-08-18,1297.48,1302.3,1293.57,1302.3,1276.2655,1299.0722538238242,1253.4587461761757,76.23477913048904
2006-08-21,1302.3,1302.3,1295.51,1297.52,1278.096,1301.5801531335828,1254.6118468664172,68.22299138072273
2006-08-22,1297.52,1302.49,1294.44,1298.82,1279.593,1304.3842557585488,1254.8017442414514,69.2375125214121
2006-08-23,1298.73,1301.5,1289.82,1292.99,1280.8225,1305.7152940319552,1255.9297059680448,59.42092375961121
2006-08-24,1292.97,1297.23,1291.4,1296.06,1282.4654999999998,1306.7921502979207,1258.138849702079,62.639402752805864
2006-08-25,1295.92,1298.88,1292.39,1295.09,1283.2925,1308.1768699619167,1258.4081300380833,60.87905807158929
2006-08-28,1295.09,1305.02,1293.97,1301.78,1284.5485,1310.5347241031354,1258.5622758968648,68.02908207859161
2006-08-29,1301.57,1305.02,1295.29,1304.28,1286.2165,1312.795280039752,1259.637719960248,70.36453810869033
2006-08-30,1303.7,1306.74,1302.15,1305.37,1287.6145,1315.1664180530413,1260.0625819469585,71.4150207188622
2006-08-31,1304.25,1306.11,1302.45,1303.82,1288.792,1317.026768860609,1260.5572311393908,67.48976299370958
2006-09-01,1303.8,1312.03,1303.8,1311.01,1290.3745000000001,1319.9016546561077,1260.8473453438926,74.87980248583325
2006-09-05,1310.94,1314.67,1308.82,1313.25,1292.2485000000001,1322.6183626754848,1261.8786373245155,76.77740160474566
2006-09-06,1313.04,1313.04,1299.28,1300.26,1293.6875,1322.6066241583433,1264.7683758416567,50.999152395432276
2006-09-07,1300.21,1301.25,1292.13,1294.02,1295.091,1320.899383704798,1269.2826162952017,42.997393169339276
2006-09-08,1294.02,1300.14,1294.02,1298.92,1296.4465,1319.841298589281,1273.051701410719,50.09233972404887
2006-09-11,1298.86,1302.36,1290.93,1299.54,1298.0865,1316.854083782496,1279.3189162175038,50.98306560945857
2006-09-12,1299.53,1314.28,1299.53,1313.0,1300.3259999999998,1314.1104724229965,1286.541527577003,66.12683332729466
2006-09-13,1312.74,1319.92,1311.12,1318.07,1301.9505,1316.071633806474,1287.8293661935259,70.13675261816141
2006-09-14,1318.0,1318.0,1313.25,1316.28,1302.993,1318.1293071343225,1287.8566928656774,66.91001297397514
2006-09-15,1316.28,1324.65,1316.28,1319.66,1304.102,1320.7156286470608,1287.4883713529393,69.92468475255735
2006-09-18,1319.85,1324.87,1318.16,1321.18,1305.046,1323.2937008207468,1286.7982991792533,71.282273674257
2006-09-19,1321.17,1322.04,1312.17,1317.64,1306.0520000000001,1324.7652135691758,1287.3387864308245,63.57102209834929
2006-09-20,1318.28,1328.53,1318.28,1325.18,1307.3700000000001,1327.5909469292897,1287.1490530707106,71.22204146475286
2006-09-21,1324.89,1328.19,1315.45,1318.03,1308.6219999999998,1328.1841165570297,1289.05988344297,57.91339365251435
2006-09-22,1318.03,1318.03,1310.94,1314.78,1309.558,1328.3662183599356,1290.7497816400644,52.74423633948331
2006-09-25,1314.78,1329.35,1311.58,1326.37,1311.122,1330.0662757353816,1292.1777242646185,65.43793958696617
2006-09-26,1326.35,1336.6,1325.3,1336.35,1312.8505,1334.3428795303125,1291.3581204696875,72.71892349126566
2006-09-27,1336.12,1340.08,1333.54,1336.59,1314.466,1338.0056412793226,1290.9263587206772,72.87746730272077
2006-09-28,1336.56,1340.28,1333.75,1338.88,1316.1415000000002,1341.64363636007,1290.6393636399303,74.50847410060834
2006-09-29,1339.15,1339.88,1335.64,1335.85,1317.743,1343.9988850341706,1291.4871149658293,68.24320145289454
2006-10-02,1335.82,1338.54,1330.28,1331.32,1318.7585,1345.484759331881,1292.032240668119,59.598098151549316
2006-10-03,1331.32,1338.31,1327.1,1334.11,1319.8015,1347.2412309136184,1292.3617690863816,62.93489620354147
2006-10-04,1333.81,1350.2,1331.48,1350.2,1322.2985,1351.2956245576484,1293.3013754423519,76.08048867288332
2006-10-05,1349.84,1353.79,1347.75,1353.22,1325.2585,1354.187419986047,1296.3295800139529,77.78667814799294
2006-10-06,1353.22,1353.22,1344.21,1349.59,1327.792,1355.8713024351266,1299.7126975648732,70.78409567272122
2006-10-09,1349.58,1352.69,1346.55,1350.66,1330.348,1356.86207379966,1303.8339262003399,71.65205553020886
2006-10-10,1350.62,1354.23,1348.6,1353.42,1332.3690000000001,1359.4707838989696,1305.2672161010307,73.95497278049586
2006-10-11,1353.28,1353.97,1343.57,1349.95,1333.9630000000002,1361.272995162387,1306.6530048376135,66.1582985789866
2006-10-12,1349.94,1363.76,1349.94,1362.83,1336.2904999999998,1365.1458207531914,1307.4351792468083,76.68532421801373
2006-10-13,1362.82,1366.63,1360.5,1365.62,1338.5884999999998,1369.1379258879824,1308.0390741120173,78.3672307457451
2006-10-16,1365.61,1370.2,1364.48,1369.06,1340.9824999999998,1373.2441016664595,1308.7208983335402,80.38075519744237
2006-10-17,1369.05,1369.05,1356.87,1364.05,1343.3029999999999,1375.1691503955633,1311.4368496044365,69.50871087732592
2006-10-18,1363.93,1372.87,1360.95,1365.8,1345.334,1377.5129976616167,1313.1550023383834,71.08498168739744
2006-10-19,1365.95,1368.09,1362.06,1366.96,1347.7805,1378.6317072438187,1316.9292927561814,72.18476135147206
2006-10-20,1366.94,1368.66,1362.1,1368.6,1350.4715,1378.458807856109,1322.4841921438913,73.80976864175025
2006-10-23,1368.58,1377.4,1363.94,1377.02,1353.004,1380.9750153736431,1325.0329846263567,80.54347242002254
2006-10-24,1377.02,1377.78,1372.42,1377.38,1355.0555,1383.8887946979328,1326.222205302067,80.78716618342182
2006-10-25,1377.36,1383.61,1376.0,1382.22,1357.337,1387.2202296567284,1327.4537703432716,83.91287359662775
2006-10-26,1382.21,1389.45,1379.47,1389.08,1359.847,1391.5785729200413,1328.1154270799586,87.29357574247875
2006-10-27,1388.89,1388.89,1375.85,1377.34,1361.9215,1392.4495490693375,1331.3934509306623,61.6927300392192
2006-10-30,1377.3,1381.22,1373.46,1377.93,1364.252,1391.9268569906612,1336.5771430093387,62.33329253732685
2006-10-31,1377.93,1381.21,1372.19,1377.94,1366.4434999999999,1390.8125133480776,1342.0744866519221,62.34560633067088
2006-11-01,1377.76,1381.95,1366.26,1367.81,1367.324,1390.46335940479,1344.18464059521,45.108914125666786
2006-11-02,1367.44,1368.39,1362.21,1367.34,1368.0300000000002,1390.19873568982,1345.8612643101803,44.45100490008158
2006-11-03,1367.31,1371.68,1360.98,1364.3,1368.7655,1389.2720385973103,1348.2589614026897,40.08749328612498
2006-11-06,1364.27,1381.4,1364.27,1379.78,1370.2215,1389.4079670229285,1351.0350329770718,62.00292397730953
2006-11-07,1379.75,1388.19,1379.19,1382.84,1371.6924999999999,1389.9435664426926,1353.4414335573072,64.92895920680795
2006-11-08,1382.5,1388.61,1379.33,1385.72,1373.481,1389.6530459266435,1357.3089540733565,67.63551533112212
2006-11-09,1385.43,1388.92,1377.31,1378.33,1374.2559999999999,1389.7502983054985,1358.7617016945012,55.055788110326276
2006-11-10,1378.33,1381.04,1375.6,1380.9,1375.02,1390.2255142345684,1359.8144857654315,58.177166807307955
2006-11-13,1380.58,1387.61,1378.8,1384.42,1375.788,1391.275029003272,1360.300970996728,62.313503692795095
2006-11-14,1384.36,1394.49,1379.07,1393.22,1377.2465,1393.5516677626829,1360.941332237317,70.67866182775181
2006-11-15,1392.91,1401.35,1392.13,1396.57,1378.7849999999999,1396.3040933429413,1361.2659066570584,73.28348496489588
2006-11-16,1396.53,1403.76,1396.53,1399.76,1380.425,1399.3664138298723,1361.4835861701276,75.65934323221377
2006-11-17,1399.76,1401.21,1394.55,1401.2,1382.0549999999998,1402.279130974258,1361.8308690257418,76.73687122771481
2006-11-20,1401.17,1404.37,1397.85,1400.5,1383.229,1404.89694761079,1361.56105238921,74.87764640198863
2006-11-21,1400.43,1403.49,1399.99,1402.81,1384.5004999999999,1407.656698646781,1361.3443013532187,76.99955157603515
2006-11-22,1402.69,1407.89,1402.26,1406.09,1385.694,1410.7388535732598,1360.6491464267401,79.79546816030853
2006-11-24,1405.94,1405.94,1399.25,1400.95,1386.2875,1412.2171537208842,1360.3578462791156,65.41691606194873
2006-11-27,1400.95,1400.95,1381.44,1381.96,1386.5185,1412.1935964940678,1360.843403505932,36.9973553130968
2006-11-28,1381.61,1387.91,1377.83,1386.72,1386.958,1412.3130174413939,1361.6029825586063,44.029911104249706
2006-11-29,1386.11,1401.14,1386.11,1399.48,1388.035,1413.6061305141006,1362.4638694858995,58.39458798476729
2006-11-30,1399.47,1406.3,1393.83,1400.63,1389.676,1413.9623127140133,1365.3896872859866,59.47613595619172
2006-12-01,1400.63,1402.46,1385.93,1396.71,1391.1444999999999,1413.1928635621591,1369.0961364378406,53.959203998109906
2006-12-04,1396.67,1411.23,1396.67,1409.12,1393.3854999999999,1412.912371605982,1373.8586283940178,65.61130416261858
2006-12-05,1409.1,1415.27,1408.78,1414.76,1395.1345000000001,1415.7653328015358,1374.5036671984644,69.64044146333111
2006-12-06,1414.4,1415.93,1411.05,1412.9,1396.6375,1417.8681956273635,1375.4068043726365,66.66811646803933
2006-12-07,1412.86,1418.27,1406.8,1407.29,1397.716,1418.8025249059965,1376.6294750940033,58.046155320749776
2006-12-08,1407.27,1414.09,1403.67,1409.84,1399.2915,1418.938798755826,1379.6442012441742,60.711069966782695
2006-12-11,1409.81,1415.6,1408.56,1413.04,1400.8985,1419.4383725647308,1382.3586274352692,64.02029876470894
2006-12-12,1413.0,1413.78,1404.75,1411.56,1402.2555,1419.6548363146453,1384.8561636853547,61.26645687201411
2006-12-13,1411.32,1416.64,1411.05,1413.21,1403.255,1420.7651841037732,1385.744815896227,63.297357947475476
2006-12-14,1413.16,1427.23,1413.16,1425.49,1404.701,1424.5120483789813,1384.8899516210188,74.69238014624796
2006-12-15,1425.48,1431.63,1425.48,1427.09,1406.0674999999999,1428.0903406547816,1384.0446593452182,75.82094542687727
2006-12-18,1427.08,1431.81,1420.65,1422.48,1407.1315,1430.1957665286782,1384.0672334713217,66.03155288580312
2006-12-19,1422.42,1428.3,1414.88,1425.55,1408.3839999999998,1432.6227296866334,1384.1452703133662,69.09737708178724
2006-12-20,1425.51,1429.05,1423.51,1423.53,1409.42,1434.4150184506436,1384.4249815493565,64.66628889908111
2006-12-21,1423.2,1426.4,1415.9,1418.3,1410.0305,1435.2782338009742,1384.782766199026,54.2694266384695
2006-12-22,1418.1,1418.82,1410.28,1410.76,1410.521,1435.4044892624472,1385.6375107375527,42.817819032910975
2006-12-26,1410.75,1417.91,1410.45,1416.9,1412.268,1433.3196353654184,1391.2163646345816,52.27936986290942
2006-12-27,1416.63,1427.72,1416.63,1426.84,1414.274,1432.5365649890584,1396.0114350109413,63.5463702549446
2006-12-28,1426.77,1427.26,1422.05,1424.73,1415.5365,1432.9649308252986,1398.1080691747013,60.07243777210718
2006-12-29,1424.71,1427.0,1416.84,1418.3,1416.4199999999998,1432.3978478222887,1400.442152177711,50.38688223739908
2007-01-03,1418.03,1429.42,1407.86,1416.6,1417.4145,1430.427876882052,1404.4011231179481,48.02477052539398
2007-01-04,1416.6,1421.84,1408.43,1418.34,1417.8755,1430.291197151955,1405.4598028480452,50.751393719113054
2007-01-05,1418.34,1418.34,1405.75,1409.71,1417.623,1430.502230280229,1404.743769719771,39.032958298536194
2007-01-08,1409.26,1414.98,1403.97,1412.84,1417.6200000000001,1430.5038895720938,1404.7361104279064,44.4049939725877
2007-01-09,1412.84,1415.61,1405.42,1412.11,1417.861,1430.0952399579219,1405.6267600420783,43.37644690620662
2007-01-10,1408.7,1415.99,1405.32,1414.85,1418.1115,1429.8493259881016,1406.3736740118984,48.53880180311912
2007-01-11,1414.84,1427.12,1414.84,1423.82,1418.6505,1430.3977961718008,1406.9032038281991,61.7212996969378
2007-01-12,1423.82,1431.23,1422.58,1430.73,1419.609,1432.0293549394407,1407.188645060559,68.82064705570357
2007-01-16,1430.73,1433.93,1428.62,1431.9,1420.5435,1433.7257484696818,1407.3612515303182,69.91089731831138
2007-01-17,1431.77,1435.27,1428.57,1430.62,1420.8,1434.5738699978046,1407.0261300021953,66.95549022994794
2007-01-18,1430.59,1432.96,1424.21,1426.37,1420.764,1434.472257057647,1407.0557429423527,57.623043969972066
2007-01-19,1426.35,1431.57,1425.19,1430.5,1421.165,1435.5377190402917,1406.7922809597083,63.350780835379666
2007-01-22,1430.47,1431.39,1420.4,1422.95,1421.035,1435.287250052484,1406.782749947516,49.29635984959352
2007-01-23,1422.95,1431.33,1421.66,1427.99,1421.258,1435.8110168324974,1406.7049831675026,56.69614393977644
2007-01-24,1427.96,1440.14,1427.96,1440.13,1422.3494999999998,1439.0800525431957,1405.6189474568039,69.19227547221006
2007-01-25,1440.12,1440.69,1422.34,1423.9,1423.0065,1438.8280952013831,1407.1849047986168,47.8792842292222
2007-01-26,1423.9,1427.27,1416.96,1422.18,1423.2705,1438.8372222314854,1407.7037777685148,46.141343878853604
2007-01-29,1422.03,1426.94,1418.46,1420.62,1422.9595,1438.4744021395766,1407.4445978604233,44.45273240248098
2007-01-30,1420.61,1428.82,1420.61,1428.82,1423.164,1438.883630904352,1407.444369095648,54.54251981847021
2007-01-31,1428.65,1441.61,1424.78,1438.24,1424.161,1441.0663363104393,1407.2556636895608,63.36352297931818
2007-02-01,1437.9,1446.64,1437.9,1445.94,1425.628,1444.7212267952084,1406.5347732047915,69.031416579107
2007-02-02,1445.94,1449.33,1444.49,1448.39,1427.1305,1448.4128737046856,1405.8481262953144,70.69582806282867
2007-02-05,1448.33,1449.38,1443.85,1446.99,1428.9945,1450.3826339207317,1407.6063660792684,68.27636168193818
2007-02-06,1446.98,1450.19,1443.4,1448.0,1430.7525,1452.3289402454109,1409.1760597545892,69.15508200504088
2007-02-07,1447.41,1452.99,1446.44,1450.02,1432.6480000000001,1453.9881697813153,1411.307830218685,71.00827094958926
2007-02-08,1449.99,1450.45,1442.81,1448.31,1434.321,1455.0229672591909,1413.619032740809,67.07212841539712
2007-02-09,1448.25,1452.45,1433.44,1438.06,1435.033,1455.186540213507,1414.8794597864928,48.48399012948634
2007-02-12,1438.0,1439.11,1431.44,1433.37,1435.165,1455.2342794820074,1415.0957205179925,42.29549811706162
2007-02-13,1433.22,1444.41,1433.22,1444.26,1435.783,1456.1873659925639,1415.378634007436,57.00019080972396
