date,open,high,low,close,sma_20,upper_bb,lower_bb
2002-06-03,1067.14,1070.74,1039.9,1040.68,1077.0055,1113.578923468287,1040.432076531713
2002-06-04,1040.68,1046.06,1030.52,1040.69,1076.4065,1114.995005664949,1037.817994335051
2002-06-05,1040.69,1050.11,1038.84,1049.9,1076.427,1114.9556873843253,1037.8983126156745
2002-06-06,1049.9,1049.9,1026.91,1029.15,1073.442,1116.8586185012762,1030.0253814987238
2002-06-07,1029.15,1033.02,1012.49,1027.53,1071.1680000000001,1119.1988381637975,1023.1371618362027
2002-06-10,1027.53,1038.18,1025.45,1030.74,1069.9555,1120.8451827407455,1019.0658172592546
2002-06-11,1030.74,1039.04,1012.94,1013.6,1066.9075,1123.606695157947,1010.208304842053
2002-06-12,1013.26,1021.85,1002.58,1020.26,1063.0565000000001,1121.505200773287,1004.6077992267133
2002-06-13,1020.26,1023.47,1008.12,1009.56,1058.981,1120.4920016345466,997.4699983654534
2002-06-14,1009.56,1009.56,981.63,1007.27,1054.433,1117.1637919352368,991.7022080647631
2002-06-17,1007.27,1036.17,1007.27,1036.17,1050.912,1109.0537667066396,992.7702332933604
2002-06-18,1036.17,1040.83,1030.92,1037.14,1048.175,1103.2704702501492,993.0795297498508
2002-06-19,1037.14,1037.61,1017.88,1019.99,1045.1805,1099.5254471720937,990.8355528279061
2002-06-20,1019.99,1023.33,1004.59,1006.29,1041.194,1094.614448834355,987.7735511656449
2002-06-21,1006.29,1006.29,985.65,989.14,1035.797,1087.2170604308915,984.3769395691086
2002-06-24,989.14,1002.11,970.85,992.72,1031.242,1080.858564127004,981.6254358729958
2002-06-25,992.72,1005.88,974.21,976.14,1026.3215,1077.3529401643023,975.2900598356979
2002-06-26,976.14,977.43,952.92,973.53,1021.615,1073.939967372239,969.2900326277611
2002-06-27,973.53,990.67,963.74,990.64,1017.9140000000001,1067.835340400153,967.9926595998473
2002-06-28,990.64,1001.79,988.31,989.82,1014.0480000000001,1059.7122684679862,968.383731532014
2002-07-01,989.82,994.46,967.43,968.65,1010.4465,1058.5628494588127,962.3301505411874
2002-07-02,968.65,968.65,945.54,948.09,1005.8164999999999,1059.2108530523042,952.4221469476958
2002-07-03,948.09,954.3,934.87,953.99,1001.0210000000001,1054.9697869819279,947.0722130180724
2002-07-05,953.99,989.07,953.99,989.03,999.015,1051.524253119209,946.5057468807908
2002-07-08,989.03,993.56,972.91,976.98,996.4875,1048.0758988894718,944.8991011105281
2002-07-09,976.98,979.63,951.71,952.83,992.592,1045.048937567176,940.135062432824
2002-07-10,952.83,956.34,920.29,920.47,987.9354999999999,1048.4548416579858,927.4161583420141
2002-07-11,920.47,929.16,900.94,927.37,983.2909999999999,1047.5096803121316,919.0723196878683
2002-07-12,927.37,934.31,913.71,921.39,978.8825,1047.4653899559937,910.2996100440064
2002-07-15,921.39,921.39,876.46,917.93,974.4155000000001,1046.7486999116086,902.0823000883915
2002-07-16,917.93,918.65,897.13,900.94,967.6539999999999,1040.9567022980018,894.351297701998
2002-07-17,901.05,926.52,895.03,906.04,961.0989999999999,1031.6333956108608,890.564604389139
2002-07-18,905.45,907.8,880.6,881.56,954.1775000000001,1027.492808913156,880.8621910868442
2002-07-19,881.56,881.56,842.07,847.75,946.2505000000001,1029.4575878748342,863.043412125166
2002-07-22,847.76,854.13,813.26,819.85,937.7860000000001,1035.7557745869117,839.8162254130884
2002-07-23,819.85,827.69,796.13,797.7,928.0350000000001,1040.7017816358893,815.3682183641108
2002-07-24,797.71,844.32,775.68,843.43,921.3995000000001,1037.7102319978399,805.0887680021604
2002-07-25,843.42,853.83,816.11,838.68,914.6570000000002,1033.842468753887,795.4715312461132
2002-07-26,838.68,852.85,835.92,852.84,907.767,1024.3617268103428,791.1722731896573
2002-07-29,852.84,898.96,852.84,898.96,903.2239999999999,1013.2528579178901,793.1951420821098
2002-07-30,898.96,909.81,884.7,902.78,899.9305,1005.5692621192319,794.2917378807682
2002-07-31,902.78,911.64,889.88,911.62,898.107,1001.4802707179459,794.733729282054
2002-08-01,911.62,911.62,882.48,884.66,894.6404999999999,994.7207171890624,794.5602828109373
2002-08-02,884.4,884.72,853.95,864.24,888.4010000000001,978.7947845789445,798.0072154210557
2002-08-05,864.24,864.24,833.44,834.6,881.2819999999999,964.4395897981108,798.1244102018891
2002-08-06,834.6,874.44,834.6,859.57,876.6189999999999,953.0727022337136,800.1652977662862
2002-08-07,859.57,878.74,854.15,876.77,874.434,948.0563348260657,800.8116651739342
2002-08-08,876.77,905.84,875.17,905.46,873.3385000000001,944.2462518661748,802.4307481338253
2002-08-09,898.73,913.95,890.77,908.64,872.701,942.0007914174674,803.4012085825326
2002-08-12,908.64,908.64,892.38,903.8,871.9945,939.6207059060046,804.3682940939955
2002-08-13,903.8,911.71,883.62,884.21,871.158,937.6815605590368,804.6344394409632
2002-08-14,884.21,920.21,876.2,919.62,871.8369999999999,940.1137822444963,803.5602177555035
2002-08-15,919.62,933.29,918.17,930.25,874.2715000000001,947.3139119837184,801.2290880162817
2002-08-16,930.25,935.38,916.21,928.77,878.3224999999999,954.1070363686404,802.5379636313594
2002-08-19,928.77,951.17,927.21,950.7,884.865,961.9760462424797,807.7539537575203
2002-08-20,950.7,950.7,931.86,937.43,891.8515,960.5739122713934,823.1290877286066
2002-08-21,937.43,951.59,931.32,949.36,897.1479999999999,966.4827105597145,827.8132894402853
2002-08-22,949.36,965.0,946.43,962.7,903.3489999999999,972.8497680077177,833.8482319922822
2002-08-23,962.7,962.7,937.17,940.86,907.75,974.8912252367664,840.6087747632336
2002-08-26,940.86,950.8,930.42,947.95,910.1995,979.5293894984924,840.8696105015075
2002-08-27,947.95,955.82,930.36,934.82,911.8014999999999,981.8861127040249,841.716887295975
2002-08-28,934.82,934.82,913.21,917.87,912.1140000000001,982.2509218478702,841.97707815213
2002-08-29,917.87,924.59,903.33,917.8,913.7710000000001,982.7329843100418,844.8090156899583
2002-08-30,917.8,928.15,910.17,916.07,916.3625,981.2632105222605,851.4617894777394
2002-09-03,916.07,916.07,877.51,878.02,918.5335000000001,974.1605696218606,862.9064303781396
2002-09-04,878.02,896.1,875.73,893.4,920.225,970.0584841983471,870.391515801653
2002-09-05,893.4,893.4,870.5,879.15,920.344,969.7500982383389,870.9379017616612
2002-09-06,879.15,899.07,879.15,893.92,919.767,970.1645935513588,869.3694064486413
2002-09-09,893.92,907.34,882.92,902.96,919.483,970.207560271286,868.7584397287139
2002-09-10,902.96,909.89,900.5,909.58,919.7719999999999,970.1852445419023,869.3587554580976
2002-09-11,910.63,924.02,908.47,909.45,921.034,968.8981438809071,873.1698561190929
2002-09-12,909.45,909.45,884.84,886.91,919.3984999999999,969.6423015132692,869.1546984867306
2002-09-13,886.91,892.75,877.05,889.81,917.3765000000001,969.0170443627751,865.7359556372251
2002-09-16,889.81,891.84,878.91,891.1,915.493,968.1222570622638,862.8637429377363
2002-09-17,891.1,902.68,872.38,873.52,911.634,964.7101044060867,858.5578955939134
2002-09-18,873.52,878.45,857.39,869.46,908.2355,963.0333345613219,853.4376654386781
2002-09-19,869.46,869.46,843.09,843.32,902.9334999999999,961.376249773013,844.4907502269867
2002-09-20,843.32,849.32,839.09,845.39,897.068,953.775976455368,840.360023544632
2002-09-23,845.39,845.39,825.76,833.7,891.7099999999998,951.1789219144126,832.241078085587
2002-09-24,833.7,833.7,817.38,819.29,885.277,946.9257063421651,823.628293657835
2002-09-25,819.27,844.22,818.46,839.66,880.519,940.7401796627919,820.2978203372081
2002-09-26,839.66,856.6,839.66,854.95,877.3729999999999,935.9293786266958,818.8166213733041
2002-09-27,854.95,854.95,826.84,827.37,872.8515,932.2238548195648,813.4791451804351
2002-09-30,827.37,827.37,800.2,815.28,867.8120000000001,928.8259261409728,806.7980738590275
2002-10-01,815.28,847.93,812.82,847.91,866.3065,927.7443194084261,804.8686805915739
2002-10-02,843.77,851.93,826.5,827.91,863.0319999999999,925.3641549525665,800.6998450474333
2002-10-03,827.91,840.02,817.25,818.95,860.0220000000002,924.841415739578,795.2025842604223
2002-10-04,818.95,825.9,794.1,800.58,855.3550000000001,923.2652399842244,787.4447600157758
2002-10-07,800.58,808.21,782.96,785.28,849.4709999999999,920.3421117450407,778.5998882549591
2002-10-08,785.28,808.86,779.5,798.55,843.9195,912.3167407798283,775.5222592201717
2002-10-09,798.55,798.55,775.8,776.76,837.2850000000001,904.6523156733339,769.9176843266663
2002-10-10,776.76,806.51,768.63,803.92,833.1355,897.8020990330731,768.4689009669269
2002-10-11,803.92,843.27,803.92,835.32,830.4110000000001,889.3627518687866,771.4592481312135
2002-10-14,835.32,844.39,828.37,841.44,827.9280000000001,879.8852624372947,775.9707375627055
2002-10-15,841.44,881.27,841.44,881.27,828.3155,881.7976794125366,774.8333205874635
2002-10-16,881.27,881.27,856.28,860.02,827.8435,879.9455889668998,775.7414110331001
2002-10-17,860.02,885.35,860.02,879.2,829.6375,886.2582712953753,773.0167287046248
2002-10-18,879.2,886.68,866.58,884.39,831.5875,892.977925749152,770.197074250848
2002-10-21,884.39,900.69,873.06,899.72,834.8885,903.4394701338628,766.3375298661373
2002-10-22,899.72,899.72,882.4,890.16,838.432,910.8080156840218,766.0559843159782
2002-10-23,890.16,896.14,873.82,896.14,841.2560000000001,918.103178600944,764.4088213990561
2002-10-24,896.14,902.94,879.0,882.5,842.6334999999999,921.4759996998787,763.7910003001211
2002-10-25,882.5,897.71,877.03,897.65,846.1475,928.3200280958439,763.9749719041562
2002-10-28,897.65,907.44,886.15,890.23,849.8950000000001,932.9715403581109,766.8184596418893
2002-10-29,890.23,890.64,867.91,882.15,851.607,935.9134033528526,767.3005966471474
2002-10-30,882.15,895.28,879.19,890.71,854.7470000000001,940.0097648969518,769.4842351030484
2002-10-31,890.71,898.83,879.75,885.76,858.0875,942.6774866848705,773.4975133151295
2002-11-01,885.76,903.42,877.71,900.96,863.1065000000001,945.2047649408256,781.0082350591746
2002-11-04,900.96,924.58,900.96,908.35,869.26,944.9995720804231,793.5204279195768
2002-11-05,908.35,915.83,904.91,915.39,875.1019999999999,945.72894687753,804.4750531224697
2002-11-06,915.39,925.66,905.0,923.76,882.452,939.2244705708251,825.6795294291749
2002-11-07,923.76,923.76,898.68,902.65,887.3885,931.069381654148,843.7076183458521
2002-11-08,902.65,910.11,891.62,894.74,890.3594999999999,926.5736911552787,854.1453088447212
2002-11-11,894.74,894.74,874.63,876.19,892.097,921.0315920087928,863.1624079912071
2002-11-12,876.19,894.3,876.19,882.95,892.1809999999999,920.9927409543499,863.36925904565
2002-11-13,882.95,892.51,872.05,882.53,893.3064999999999,918.339235851061,868.2737641489389
2002-11-14,882.53,904.27,882.53,904.27,894.5600000000001,919.1248855071316,869.9951144928685
2002-11-15,904.27,910.21,895.35,909.83,895.832,920.8107021697236,870.8532978302763
2002-11-18,909.83,915.91,899.48,900.36,895.8640000000001,920.8653038813574,870.8626961186429
2002-11-19,900.36,905.45,893.09,896.74,896.193,921.0510247337295,871.3349752662705
2002-11-20,896.74,915.01,894.93,914.15,897.0935000000002,923.2161244143713,870.9708755856291
2002-11-21,914.15,935.13,914.15,933.76,899.6565,929.5385215440235,869.7744784559766
2002-11-22,933.76,937.28,928.41,930.55,901.3014999999999,934.189520711109,868.4134792888908
2002-11-25,930.55,937.15,923.31,932.87,903.4335000000001,938.7390464701728,868.1279535298274
2002-11-26,932.87,932.87,912.1,913.31,904.9914999999999,939.0712771641413,870.9117228358584
2002-11-27,913.31,940.41,913.31,938.87,907.3995000000001,943.9468607511316,870.8521392488686
2002-11-29,938.87,941.82,935.58,936.31,909.927,947.1585780512881,872.6954219487119
2002-12-02,936.31,954.28,927.72,934.53,911.6055,950.1390334342183,873.0719665657817
2002-12-03,934.53,934.53,918.73,920.75,912.2255000000001,950.9371011304612,873.513898869539
2002-12-04,920.75,925.25,909.51,917.58,912.335,951.0966470778678,873.5733529221322
2002-12-05,917.58,921.49,905.9,906.55,911.4744999999999,949.9311372203086,873.0178627796912
2002-12-06,906.55,915.48,895.96,912.23,911.9535,950.1853320248802,873.7216679751198
2002-12-09,912.23,912.23,891.97,892.0,911.8164999999999,950.3266732420998,873.3063267579
2002-12-10,892.0,904.95,892.0,904.45,913.2295,948.1414050570935,878.3175949429066
2002-12-11,904.45,909.94,896.48,904.96,914.3299999999999,946.5032474675816,882.1567525324183
2002-12-12,904.96,908.37,897.0,901.58,915.2825,944.4823095700306,886.0826904299695
2002-12-13,901.58,901.58,888.48,889.48,914.543,945.6067504764458,883.4792495235542
2002-12-16,889.48,910.42,889.48,910.4,914.5715,945.6180852174258,883.5249147825742
2002-12-17,910.4,911.22,901.74,902.99,914.7029999999999,945.5175496048066,883.8884503951931
2002-12-18,902.99,902.99,887.82,891.12,914.4220000000001,946.018827022241,882.8251729777593
2002-12-19,890.02,899.19,880.32,884.25,912.927,947.2866538794485,878.5673461205515
2002-12-20,884.25,897.79,884.25,895.76,911.027,944.7324567498422,877.3215432501579
2002-12-23,895.74,902.43,892.26,897.38,909.3685000000002,942.2841985579462,876.4528014420541
2002-12-24,897.38,897.38,892.29,892.47,907.3484999999998,939.1306070312687,875.566392968731
2002-12-26,892.47,903.89,887.48,889.66,906.1659999999999,938.7635894488125,873.5684105511874
2002-12-27,889.66,890.46,873.62,875.4,902.9925,934.5250615328135,871.4599384671864
2002-12-30,875.4,882.1,870.23,879.39,900.1465000000001,929.194425752192,871.0985742478081
2002-12-31,879.39,881.93,869.45,879.82,897.4109999999998,922.9133085844479,871.9086914155517
2003-01-02,879.82,909.03,879.82,909.03,896.825,920.5456155058952,873.1043844941049
2003-01-03,909.03,911.25,903.07,908.59,896.3755000000001,918.7421824347377,874.0088175652625
2003-01-06,908.59,931.77,908.59,929.01,897.4985,923.9064049365227,871.0905950634774
2003-01-07,929.01,930.81,919.93,922.93,898.0335000000001,926.0806875122436,869.9863124877567
2003-01-08,922.93,922.93,908.32,909.93,898.9300000000001,927.3094284275296,870.5505715724705
2003-01-09,909.93,928.31,909.93,927.57,900.086,931.1670969118161,869.0049030881839
2003-01-10,927.58,932.89,917.66,927.57,901.2165000000001,934.6032860873388,867.8297139126614
2003-01-13,927.57,935.05,922.05,926.26,902.4504999999999,937.6680425631756,867.2329574368242
2003-01-14,926.26,931.66,921.72,931.66,904.5595,941.5155509820667,867.6034490179333
2003-01-15,931.66,932.59,916.7,918.22,904.9504999999999,942.3297830178155,867.5712169821843
2003-01-16,918.22,926.03,911.98,914.6,905.5310000000002,943.141975385548,867.9200246144524
2003-01-17,914.6,914.6,899.02,901.78,906.064,943.1130209541739,869.0149790458261
2003-01-21,901.78,906.0,887.62,887.62,906.2324999999998,942.8924020152546,869.5725979847451
2003-01-22,887.62,889.74,877.64,878.36,905.3625,943.8491893597427,866.8758106402572
2003-01-23,878.36,890.25,876.89,887.34,904.8605,944.0412420334835,865.6797579665165
2003-01-24,887.34,887.34,859.71,861.4,903.3070000000001,946.784503971106,859.8294960288943
2003-01-27,861.4,863.95,844.25,847.48,901.1980000000001,951.0828128347448,851.3131871652554
2003-01-28,847.48,860.76,847.48,858.54,900.3549999999999,952.5899032330683,848.1200967669315
2003-01-29,858.54,868.72,845.86,864.36,899.6034999999999,953.5139873205245,845.6930126794754
2003-01-30,864.36,865.48,843.74,844.61,897.8430000000001,956.559139662112,839.1268603378882
2003-01-31,844.61,858.33,840.34,855.7,895.1764999999999,956.5377393597779,833.8152606402219
2003-02-03,855.7,864.64,855.7,860.32,892.7629999999999,955.6802589825177,829.8457410174822
2003-02-04,860.32,860.32,840.19,848.2,888.7225000000001,952.215168743635,825.2298312563652
2003-02-05,848.2,861.63,842.11,843.59,884.7555,949.1568940596047,820.3541059403952
2003-02-06,843.59,844.23,833.25,838.15,881.1664999999999,947.6282209256531,814.7047790743468
2003-02-07,838.15,845.73,826.7,829.69,876.2725,942.7619644205055,809.7830355794946
2003-02-10,829.69,837.16,823.53,835.97,871.6924999999999,935.8835998501991,807.5014001498007
2003-02-11,835.97,843.02,825.09,829.2,866.8395,928.2772399784726,805.4017600215275
2003-02-12,829.2,832.12,818.49,818.68,861.1905,918.1461553171827,804.2348446828174
2003-02-13,818.68,821.25,806.29,817.37,856.1479999999999,909.5936594070253,802.7023405929746
2003-02-14,817.37,834.89,815.03,834.89,852.1625,898.6963925151293,805.6286074848707
2003-02-18,834.89,852.87,834.89,851.17,849.632,889.885630421159,809.3783695788409
2003-02-19,851.17,851.17,838.79,845.13,847.5075,883.5880968409481,811.426903159052
2003-02-20,845.13,849.37,836.56,837.1,845.4445,878.7055563964756,812.1834436035243
2003-02-21,837.1,852.28,831.48,848.17,843.4860000000001,870.3595670556354,816.6124329443649
2003-02-24,848.17,848.17,832.16,832.58,842.0450000000001,867.9472279061905,816.1427720938096
2003-02-25,832.58,839.55,818.54,838.57,841.5995,867.4144801263778,815.7845198736222
2003-02-26,838.57,840.1,826.68,827.55,840.05,865.2976225035776,814.8023774964223
2003-02-27,827.55,842.19,827.55,837.28,838.6959999999999,861.2109404426433,816.1810595573565
2003-02-28,837.28,847.0,837.28,841.15,838.5229999999999,860.8993513318245,816.1466486681753
2003-03-03,841.15,852.34,832.74,834.81,837.4784999999999,858.3805152888605,816.5764847111394
2003-03-04,834.81,835.43,821.96,821.99,835.5620000000001,854.5907744434568,816.5332255565435
2003-03-05,821.99,829.87,819.0,829.85,834.6445,852.8597018345274,816.4292981654726
2003-03-06,829.85,829.85,819.85,822.1,833.5699999999999,852.0960613014812,815.0439386985187
2003-03-07,822.1,829.55,811.23,828.89,833.107,851.6139524341223,814.6000475658776
2003-03-10,828.89,828.89,806.57,807.48,831.9965,853.7477862530475,810.2452137469525
2003-03-11,807.48,814.25,800.3,800.73,830.2344999999999,855.9741891769335,804.4948108230664
2003-03-12,800.73,804.19,788.9,804.19,828.984,857.242192589032,800.7258074109681
2003-03-13,804.19,832.02,804.19,831.9,829.6450000000001,857.5039987347733,801.7860012652269
2003-03-14,831.89,841.39,828.26,833.27,830.4399999999999,857.7256723532197,803.1543276467802
2003-03-17,833.27,862.79,827.17,862.79,831.835,862.6970431151433,800.9729568848568
2003-03-18,862.79,866.94,857.36,866.45,832.5989999999999,866.1184968555838,799.0795031444161
2003-03-19,866.45,874.99,861.21,874.02,834.0435,872.0291921953093,796.0578078046907
2003-03-20,874.02,879.6,859.01,875.67,835.9720000000001,878.2813293678452,793.662670632155
2003-03-21,875.84,895.9,875.84,895.79,838.3530000000001,888.2347456747138,788.4712543252863
2003-03-24,895.79,895.79,862.02,864.23,839.9354999999999,891.0393181597443,788.8316818402556
2003-03-25,864.23,879.87,862.59,874.74,841.7439999999999,895.1524091149366,788.3355908850632
2003-03-26,874.74,875.8,866.47,869.95,843.8639999999999,898.2571053678395,789.4708946321604
2003-03-27,869.95,874.15,858.09,868.52,845.426,900.8082496357346,790.0437503642655
2003-03-28,868.52,869.88,860.83,863.5,846.5435,902.4618213641871,790.6251786358129
2003-03-31,863.5,863.5,843.68,848.18,847.2120000000001,902.8587125238755,791.5652874761247
2003-04-01,848.18,861.28,847.85,858.48,849.0364999999999,903.5832186622633,794.4897813377365
2003-04-02,858.48,884.57,858.48,880.9,851.5889999999999,907.1241802770019,796.053819722998
2003-04-03,880.9,885.89,876.12,876.45,854.3065,909.0797440539047,799.5332559460953
2003-04-04,876.45,882.73,874.23,878.85,856.8045,911.2531220305964,802.3558779694035
2003-04-07,878.85,904.89,878.85,879.93,860.427,910.5248651081981,810.3291348918019
2003-04-08,879.93,883.11,874.68,878.29,864.3050000000001,906.2977530086011,822.312246991399
2003-04-09,878.29,887.35,865.72,865.99,867.3949999999999,898.4269790908354,836.3630209091643
2003-04-10,865.99,871.78,862.76,871.58,869.3790000000001,895.5487566704168,843.2092433295835
2003-04-11,871.58,883.34,865.92,868.3,871.1305,891.0726061807844,851.1883938192155
2003-04-14,868.3,885.26,868.3,885.23,872.2524999999999,892.736487969539,851.7685120304609
2003-04-15,885.23,891.27,881.85,890.81,873.4705,895.351093155133,851.5899068448671
2003-04-16,890.81,896.77,877.93,879.91,873.765,895.834470696427,851.6955293035729
2003-04-17,879.91,893.83,879.2,893.58,874.6605,898.4424440349948,850.8785559650051
2003-04-21,893.58,898.01,888.17,892.01,874.4715,897.5974437583681,851.3455562416319
2003-04-22,892.01,911.74,886.7,911.37,876.8285,904.6846948317552,848.9723051682447
2003-04-23,911.37,919.74,909.89,919.02,879.0425000000001,912.6456670653309,845.4393329346693
2003-04-24,919.02,919.02,906.69,911.43,881.1165000000001,917.3723686498807,844.8606313501194
2003-04-25,911.43,911.43,897.52,898.81,882.631,919.2005645092955,846.0614354907044
2003-04-28,898.81,918.15,898.81,914.84,885.198,923.2892110871231,847.1067889128768
2003-04-29,914.84,924.24,911.1,917.84,888.6809999999999,925.2280389898542,852.1339610101456
2003-04-30,917.84,922.01,911.7,916.92,891.6030000000001,927.3185069370167,855.8874930629835
2003-05-01,916.92,919.68,902.83,916.3,893.3729999999999,930.3418842702773,856.4041157297225
2003-05-02,916.3,930.56,912.35,930.08,896.0545,935.5487354085376,856.5602645914623
2003-05-05,930.08,933.88,924.55,926.55,898.4395000000001,939.2967371863912,857.582262813609
2003-05-06,926.55,939.61,926.38,934.39,901.1625,944.0350970016158,858.2899029983843
2003-05-07,934.39,937.22,926.41,929.62,903.7289999999999,946.9803403014694,860.4776596985305
2003-05-08,929.62,929.62,919.72,920.27,906.443,946.4108271136841,866.4751728863158
2003-05-09,920.27,933.77,920.27,933.41,909.5345,947.6711575824075,871.3978424175924
2003-05-12,933.41,946.84,929.3,945.11,913.375,949.441504360986,877.308495639014
2003-05-13,945.11,947.51,938.91,942.3,916.2284999999999,951.9479650012979,880.509034998702
2003-05-14,942.3,947.29,935.24,939.28,918.6519999999998,953.6805156615671,883.6234843384325
2003-05-15,939.28,948.23,938.79,946.67,921.99,954.0736282234262,889.9063717765738
2003-05-16,946.67,948.65,938.6,944.3,924.5260000000001,955.1388224937149,893.9131775062853
2003-05-19,944.3,944.3,920.23,920.77,925.9639999999999,952.5876882252613,899.3403117747386
2003-05-20,920.77,925.34,912.05,919.73,926.382,952.293924180113,900.4700758198869
2003-05-21,919.73,923.85,914.91,923.42,926.6020000000001,952.3247669785295,900.8792330214707
2003-05-22,923.42,935.3,922.54,931.87,927.624,952.4160236744369,902.8319763255631
2003-05-23,931.87,935.2,927.42,933.22,929.3444999999999,950.1767992889246,908.5122007110753
2003-05-27,933.22,952.76,927.33,951.48,931.1765000000001,953.0560874824048,909.2969125175955
2003-05-28,951.48,959.39,950.12,953.22,932.9455,955.9757734170348,909.9152265829653
2003-05-29,953.22,962.08,946.23,949.64,934.5814999999999,957.4667002505003,911.6962997494995
2003-05-30,949.64,965.38,949.64,963.59,936.9459999999999,961.5831199611321,912.3088800388678
2003-06-02,963.59,979.11,963.59,967.0,938.7919999999998,966.5925608421327,910.9914391578669
2003-06-03,967.0,973.02,964.47,971.56,941.0424999999999,971.8003603557444,910.2846396442554
2003-06-04,971.56,987.85,970.72,986.24,943.635,980.220460154495,907.049539845505
2003-06-05,986.24,990.14,978.13,990.14,946.6610000000001,988.0602544552801,905.26174554472
2003-06-06,990.14,1007.69,986.01,987.76,950.0355,993.3359550721243,906.7350449278756
2003-06-09,987.76,987.76,972.59,975.93,952.1614999999999,996.194107666071,908.1288923339289
2003-06-10,975.93,984.84,975.93,984.84,954.1479999999999,1000.3714210852195,907.9245789147803
2003-06-11,984.84,997.48,981.61,997.48,956.9069999999999,1006.6090970009841,907.2049029990158
2003-06-12,997.48,1002.74,991.27,998.51,959.8685000000002,1012.1402725070819,907.5967274929184
2003-06-13,998.51,1000.92,984.27,988.61,961.9654999999999,1015.3608116311725,908.5701883688273
2003-06-16,988.61,1010.86,988.61,1010.74,965.2875,1022.2060937151109,908.3689062848891
2003-06-17,1010.74,1015.33,1007.04,1011.66,969.832,1026.2967096492055,913.3672903507946
2003-06-18,1011.66,1015.12,1004.61,1010.09,974.35,1028.3412293070357,920.3587706929643
2003-06-19,1010.09,1011.22,993.08,994.7,977.914,1026.931111254838,928.8968887451621
2003-06-20,994.7,1002.09,993.36,995.69,981.1049999999999,1025.60219872887,936.6078012711297
2003-06-23,995.69,995.69,977.4,981.64,983.5259999999998,1021.9011330665377,945.150866933462
2003-06-24,981.64,987.84,979.08,983.45,985.1244999999999,1020.4188922634024,949.8301077365974
2003-06-25,983.45,991.64,974.86,975.32,986.2295,1018.5790959298087,953.8799040701914
2003-06-26,975.32,986.53,973.8,985.82,988.0385,1015.4410901768584,960.6359098231416
2003-06-27,985.82,988.88,974.29,976.22,988.6700000000001,1014.2197706237685,963.1202293762317
2003-06-30,976.22,983.61,973.6,974.5,989.0450000000001,1013.4501060227121,964.639893977288
2003-07-01,974.5,983.26,962.1,982.32,989.583,1012.8111826096714,966.3548173903285
2003-07-02,982.32,993.78,982.32,993.75,989.9585,1013.2019414287881,966.7150585712118
2003-07-03,993.75,995.0,983.34,985.7,989.7365,1013.0573271718612,966.4156728281388
2003-07-07,985.7,1005.56,985.7,1004.42,990.5695,1014.7667616758881,966.3722383241118
2003-07-08,1004.42,1008.92,998.73,1007.84,992.165,1016.5055803671856,967.8244196328143
2003-07-09,1007.84,1010.43,998.17,1002.21,993.0335000000001,1017.5127666509709,968.5542333490293
2003-07-10,1002.21,1002.21,983.63,988.7,992.5944999999999,1017.0529171063515,968.1360828936483
2003-07-11,988.7,1000.86,988.7,998.14,992.576,1017.0161304152964,968.1358695847036
2003-07-14,998.14,1015.41,998.14,1003.86,993.3385000000002,1018.2054777009565,968.4715222990438
2003-07-15,1003.86,1009.61,996.67,1000.42,992.8225,1016.5722992231039,969.0727007768961
2003-07-16,1000.42,1003.47,989.3,994.09,991.9440000000001,1013.9992964394605,969.8887035605396
2003-07-17,994.0,994.0,978.6,981.73,990.5260000000001,1011.2771850259169,969.7748149740833
2003-07-18,981.73,994.25,981.71,993.32,990.457,1011.1588657684669,969.7551342315331
2003-07-21,993.32,993.32,975.63,978.8,989.6125,1010.788117432888,968.4368825671119
2003-07-22,978.8,990.29,976.08,988.11,989.936,1010.7940963954765,969.0779036045236
2003-07-23,988.11,989.86,979.79,988.61,990.1940000000001,1010.8408791061007,969.5471208938994
2003-07-24,988.61,998.89,981.07,981.6,990.508,1010.378865845592,970.637134154408
2003-07-25,981.6,998.71,977.49,998.68,991.1510000000001,1011.2144728583497,971.0875271416504
2003-07-28,998.68,1000.68,993.59,996.52,992.1659999999999,1011.0694437403083,973.2625562596916
2003-07-29,996.52,998.64,984.15,989.28,992.9050000000001,1009.9664055070089,975.8435944929913
2003-07-30,989.28,992.62,985.96,987.49,993.1635,1009.6981746018898,976.6288253981102
2003-07-31,987.49,1004.59,987.49,990.31,992.9915000000001,1009.5719911037947,976.4110088962054
2003-08-01,990.31,990.31,978.86,980.15,992.7139999999999,1009.9799279928284,975.4480720071715
2003-08-04,980.15,985.75,966.79,982.82,991.634,1008.5147961891565,974.7532038108435
2003-08-05,982.82,982.82,964.97,965.46,989.5150000000001,1008.3562017713933,970.6737982286069
2003-08-06,965.46,975.74,960.84,967.08,987.7584999999999,1008.106354173192,967.4106458268078
2003-08-07,967.08,974.89,963.82,974.12,987.0295,1008.2608596009798,965.7981403990202
2003-08-08,974.12,980.57,973.83,977.59,986.0019999999998,1006.9566192365361,965.0473807634636
2003-08-11,977.59,985.46,974.21,980.59,984.8385000000001,1004.1367860155424,965.5402139844578
2003-08-12,980.59,990.41,979.9,990.35,984.335,1002.4081641706059,966.2618358293942
2003-08-13,990.35,992.5,980.85,984.03,983.832,1001.3122705019653,966.3517294980347
2003-08-14,984.03,991.91,980.36,990.51,984.2710000000001,1001.9686488471385,966.5733511528616
2003-08-15,990.51,992.39,987.1,990.67,984.1385,1001.5888437149315,966.6881562850685
