,accuracy,val_accuracy,auc,val_auc,f1_score,val_f1_score
29,0.9668044447898865,0.94625324010849,0.9516769647598267,0.8264495730400085,0.5467371940612793,0.2777777910232544
30,0.9646086096763611,0.9447028636932373,0.9639917612075806,0.8555432558059692,0.5176056623458862,0.35151517391204834
31,0.9668044447898865,0.9441860318183899,0.9574308395385742,0.8348569273948669,0.5591766834259033,0.25
32,0.968483567237854,0.9426356554031372,0.9617640972137451,0.8461541533470154,0.5864407420158386,0.3105589747428894
33,0.9679669141769409,0.9483203887939453,0.9698162078857422,0.788571298122406,0.5852842926979065,0.1666666567325592
34,0.9692586064338684,0.9426356554031372,0.9692173004150391,0.8263670206069946,0.5993266105651855,0.25503355264663696
35,0.9693877696990967,0.9436692595481873,0.971420168876648,0.8021420240402222,0.6030150651931763,0.2158273458480835
36,0.9722294211387634,0.9447028636932373,0.9713466167449951,0.7911782264709473,0.6515397429466248,0.21897810697555542
37,0.973908543586731,0.9328165650367737,0.974887490272522,0.8115724921226501,0.6710097193717957,0.21686747670173645
38,0.9735210537910461,0.9343669414520264,0.9796300530433655,0.8014904260635376,0.6709470748901367,0.24852073192596436
39,0.9761043787002563,0.9291989803314209,0.9838058948516846,0.8005379438400269,0.7113885283470154,0.18934909999370575
40,0.974425196647644,0.9297157526016235,0.9768908619880676,0.8088153600692749,0.690625011920929,0.2688171863555908
41,0.9781709909439087,0.9385012984275818,0.9841240644454956,0.759321391582489,0.7379844784736633,0.23225806653499603
42,0.9762335419654846,0.9374676942825317,0.9811171293258667,0.8143621683120728,0.7125000357627869,0.3085714280605316
43,0.9775251746177673,0.9431524276733398,0.9827935099601746,0.7417814135551453,0.7314814329147339,0.22535210847854614
44,0.9790751934051514,0.9405684471130371,0.9880385398864746,0.7766754627227783,0.753048837184906,0.1958041936159134
45,0.9799793362617493,0.9426356554031372,0.9858211278915405,0.7484636902809143,0.764795184135437,0.18978102505207062
46,0.9820460081100464,0.9400516748428345,0.9877229332923889,0.7821280360221863,0.7922272086143494,0.25641024112701416
47,0.9823043346405029,0.9328165650367737,0.9918718934059143,0.7647472023963928,0.7964338660240173,0.3085106611251831
48,0.9821751713752747,0.9400516748428345,0.9925625324249268,0.736293613910675,0.800000011920929,0.13432836532592773
49,0.9846292734146118,0.9379844665527344,0.9946311116218567,0.7756109237670898,0.8247422575950623,0.27710843086242676
50,0.9829501509666443,0.9328165650367737,0.9887966513633728,0.7504157423973083,0.8075801730155945,0.2696629464626312
51,0.9838542938232422,0.9385012984275818,0.9909948706626892,0.7631430625915527,0.8180494904518127,0.260869562625885
